OrderID,Date,Time,Location,Weather,OrderType,Price,DeliveryTime_min,IsDelayed,Rating
1110,2025-02-19,12:53,Atyrau,Clear,Salads,10.59,58,1,4
1111,2025-01-03,16:03,Almaty,Clear,Burgers,8.3,39,0,4
1112,2025-01-08,16:36,Astana,Rain,Burgers,16.84,112,1,5
1113,2025-03-27,16:44,Astana,Cloudy,Sushi,5.38,36,0,4
1114,2025-03-03,18:43,Almaty,Clear,Desserts,18.27,47,1,2
1115,2025-04-26,10:35,Shymkent,Cloudy,Pizza,7.51,40,0,2
1116,2025-03-12,20:09,Atyrau,Snow,Pizza,6.77,68,1,1
1117,2025-02-26,15:22,Astana,Snow,Salads,7.69,108,1,2
1118,2025-02-11,19:38,Atyrau,Clear,Sushi,22.84,41,0,1
1119,2025-04-14,10:49,Karaganda,Cloudy,Burgers,15.76,63,1,4
1120,2025-03-14,11:16,Almaty,Cloudy,Pizza,10.23,26,0,3
1121,2025-03-10,12:48,Shymkent,Snow,Sushi,13.85,95,1,2
1122,2025-01-26,21:13,Shymkent,Cloudy,Salads,13.57,50,1,1
1123,2025-02-03,21:25,Almaty,Clear,Salads,18.96,76,1,4
1124,2025-02-21,22:59,Shymkent,Clear,Sushi,15.33,66,1,3
1125,2025-05-01,15:08,Shymkent,Cloudy,Sushi,10.45,63,1,3
1126,2025-03-23,08:20,Almaty,Clear,Desserts,22.43,15,0,4
1127,2025-04-14,10:48,Astana,Snow,Sushi,16.87,72,1,1
1128,2025-02-11,12:53,Karaganda,Clear,Sushi,11.42,56,1,3
1129,2025-01-29,11:20,Atyrau,Rain,Sushi,5.67,90,1,5
1130,2025-02-07,21:04,Atyrau,Rain,Burgers,20.02,100,1,2
1131,2025-04-11,18:54,Shymkent,Clear,Sushi,7.7,34,0,4
1132,2025-03-05,19:26,Almaty,Clear,Salads,24.64,59,1,3
1133,2025-02-01,19:50,Karaganda,Cloudy,Burgers,20.84,31,0,3
1134,2025-03-22,15:48,Almaty,Rain,Salads,17.77,86,1,3
1135,2025-04-25,11:25,Karaganda,Snow,Burgers,12.35,37,0,1
1136,2025-01-29,20:08,Atyrau,Cloudy,Desserts,15.64,89,1,1
1137,2025-04-17,16:53,Shymkent,Rain,Pizza,9.89,74,1,1
1138,2025-02-04,13:45,Astana,Snow,Burgers,4.1,64,1,5
1139,2025-02-28,19:32,Almaty,Rain,Pizza,18.79,88,1,4
1140,2025-01-14,17:58,Karaganda,Clear,Pizza,22.27,19,0,1
1141,2025-04-04,20:54,Karaganda,Rain,Burgers,13.82,33,0,4
1142,2025-04-22,10:05,Astana,Clear,Salads,12.48,69,1,2
1143,2025-04-03,08:54,Atyrau,Snow,Sushi,8.23,70,1,4
1144,2025-03-07,15:23,Shymkent,Rain,Desserts,22.48,85,1,1
1145,2025-03-15,14:49,Almaty,Cloudy,Burgers,16.67,46,1,2
1146,2025-04-16,20:44,Atyrau,Cloudy,Pizza,9.68,23,0,1
1147,2025-04-30,13:05,Shymkent,Snow,Burgers,12.21,62,1,2
1148,2025-01-03,11:23,Karaganda,Clear,Desserts,16.58,20,0,1
1149,2025-02-24,15:10,Shymkent,Clear,Sushi,17.3,29,0,2
1150,2025-01-07,17:54,Atyrau,Snow,Desserts,11.5,43,0,2
1151,2025-02-05,11:21,Astana,Rain,Burgers,19.46,63,1,5
1152,2025-04-07,18:50,Astana,Clear,Salads,11.49,22,0,3
1153,2025-04-25,20:57,Almaty,Clear,Burgers,15.47,78,1,4
1154,2025-02-09,21:22,Shymkent,Clear,Salads,5.82,87,1,5
1155,2025-03-06,19:17,Atyrau,Clear,Desserts,11.47,90,1,2
1156,2025-03-08,08:28,Atyrau,Cloudy,Burgers,17.56,82,1,1
1157,2025-04-05,08:51,Karaganda,Clear,Pizza,16.1,64,1,2
1158,2025-02-18,19:11,Almaty,Rain,Desserts,18.34,83,1,1
1159,2025-04-05,15:10,Astana,Cloudy,Sushi,21.7,66,1,5
1160,2025-02-22,15:14,Shymkent,Clear,Desserts,7.59,64,1,5
1161,2025-02-14,12:22,Astana,Rain,Salads,19.08,30,0,4
1162,2025-02-25,09:59,Shymkent,Snow,Sushi,5.13,117,1,4
1163,2025-04-28,16:15,Astana,Rain,Desserts,18.1,63,1,4
1164,2025-02-11,15:17,Almaty,Clear,Pizza,13.0,38,0,2
1165,2025-02-15,13:06,Karaganda,Cloudy,Desserts,21.5,55,1,4
1166,2025-03-11,14:14,Atyrau,Clear,Salads,20.75,66,1,4
1167,2025-04-27,09:50,Karaganda,Cloudy,Salads,14.46,27,0,1
1168,2025-01-10,12:03,Shymkent,Clear,Desserts,17.54,59,1,2
1169,2025-03-25,18:20,Atyrau,Clear,Salads,12.11,84,1,5
1170,2025-04-25,21:18,Atyrau,Snow,Burgers,4.15,51,1,3
1171,2025-03-06,11:20,Karaganda,Clear,Pizza,17.58,68,1,5
1172,2025-01-06,12:31,Astana,Clear,Sushi,20.19,67,1,1
1173,2025-02-02,14:58,Atyrau,Rain,Pizza,13.4,42,0,4
1174,2025-01-09,19:22,Karaganda,Clear,Desserts,6.64,56,1,2
1175,2025-02-12,09:23,Karaganda,Clear,Desserts,5.53,74,1,2
1176,2025-02-20,18:39,Almaty,Clear,Desserts,24.63,88,1,2
1177,2025-01-05,20:08,Almaty,Clear,Burgers,5.65,16,0,5
1178,2025-03-18,18:52,Karaganda,Rain,Sushi,7.63,101,1,3
1179,2025-04-29,21:33,Shymkent,Snow,Salads,10.83,85,1,1
1180,2025-04-29,14:15,Astana,Rain,Sushi,13.93,70,1,2
1181,2025-04-15,17:47,Atyrau,Rain,Desserts,23.45,35,0,5
1182,2025-03-31,09:45,Shymkent,Snow,Salads,21.19,68,1,2
1183,2025-02-17,10:30,Astana,Snow,Desserts,6.28,41,0,1
1184,2025-01-11,17:58,Astana,Rain,Desserts,17.74,87,1,1
1185,2025-03-09,17:47,Karaganda,Clear,Sushi,5.94,47,1,2
1186,2025-02-06,10:13,Karaganda,Clear,Salads,21.65,25,0,1
1187,2025-03-14,20:14,Almaty,Rain,Burgers,16.21,47,1,5
1188,2025-04-30,18:56,Karaganda,Rain,Burgers,5.4,93,1,5
1189,2025-02-08,12:26,Shymkent,Cloudy,Desserts,20.42,25,0,3
1190,2025-04-03,20:26,Astana,Clear,Salads,18.02,32,0,4
1191,2025-03-10,20:02,Astana,Clear,Pizza,23.21,24,0,2
1192,2025-03-25,11:47,Astana,Snow,Pizza,6.85,57,1,1
1193,2025-01-23,10:00,Karaganda,Rain,Sushi,7.06,67,1,5
1194,2025-01-23,20:56,Karaganda,Cloudy,Sushi,9.65,64,1,5
1195,2025-04-26,14:02,Shymkent,Clear,Sushi,20.55,69,1,2
1196,2025-01-05,21:01,Astana,Clear,Salads,15.19,77,1,3
1197,2025-02-24,20:37,Atyrau,Snow,Sushi,18.75,66,1,5
1198,2025-02-26,16:42,Almaty,Rain,Salads,14.95,95,1,5
1199,2025-01-18,11:10,Atyrau,Rain,Burgers,21.53,105,1,2
1200,2025-02-27,16:47,Shymkent,Clear,Desserts,6.82,49,1,3
1201,2025-04-16,12:38,Shymkent,Clear,Desserts,19.83,42,0,2
1202,2025-03-18,10:57,Atyrau,Cloudy,Sushi,4.49,25,0,2
1203,2025-01-14,18:42,Astana,Snow,Pizza,9.92,72,1,4
1204,2025-02-21,19:32,Karaganda,Cloudy,Salads,17.9,71,1,2
1205,2025-01-23,21:56,Atyrau,Rain,Salads,17.05,97,1,1
1206,2025-04-06,10:49,Atyrau,Clear,Salads,20.79,82,1,5
1207,2025-03-22,14:16,Karaganda,Cloudy,Pizza,22.12,65,1,2
1208,2025-01-07,16:36,Karaganda,Rain,Desserts,16.87,107,1,2
1209,2025-02-19,12:21,Shymkent,Clear,Desserts,9.4,61,1,3
1210,2025-02-10,11:52,Astana,Cloudy,Pizza,7.67,71,1,1
1211,2025-03-18,22:39,Almaty,Snow,Sushi,6.69,103,1,3
1212,2025-02-16,11:27,Almaty,Cloudy,Salads,4.25,42,0,5
1213,2025-04-18,14:12,Karaganda,Clear,Desserts,12.34,32,0,3
1214,2025-03-06,15:01,Atyrau,Clear,Desserts,11.85,85,1,1
1215,2025-02-28,20:03,Atyrau,Clear,Pizza,16.28,18,0,4
1216,2025-02-11,16:18,Almaty,Clear,Salads,19.72,88,1,3
1217,2025-03-31,09:23,Almaty,Clear,Desserts,24.59,81,1,3
1218,2025-03-08,20:35,Astana,Clear,Salads,11.95,19,0,4
1219,2025-03-07,14:00,Shymkent,Cloudy,Pizza,14.67,74,1,2
1220,2025-01-23,11:40,Astana,Clear,Salads,24.68,19,0,2
1221,2025-01-25,19:21,Atyrau,Clear,Salads,4.31,26,0,1
1222,2025-03-01,15:56,Almaty,Cloudy,Salads,7.83,83,1,3
1223,2025-01-15,10:01,Shymkent,Cloudy,Salads,20.61,68,1,5
1224,2025-04-01,15:13,Atyrau,Clear,Pizza,14.09,65,1,1
1225,2025-03-14,13:36,Atyrau,Cloudy,Pizza,19.71,79,1,4
1226,2025-04-01,13:25,Almaty,Clear,Burgers,23.99,59,1,5
1227,2025-04-11,21:49,Shymkent,Rain,Salads,11.6,66,1,3
1228,2025-02-05,10:38,Almaty,Cloudy,Sushi,15.57,84,1,3
1229,2025-01-31,20:14,Karaganda,Rain,Salads,9.33,29,0,1
1230,2025-02-02,20:46,Astana,Snow,Pizza,13.0,98,1,1
1231,2025-02-07,19:16,Shymkent,Clear,Desserts,6.6,52,1,2
1232,2025-04-26,21:39,Astana,Cloudy,Pizza,5.25,45,0,5
1233,2025-03-27,19:44,Almaty,Clear,Salads,7.17,46,1,1
1234,2025-03-24,21:06,Astana,Cloudy,Pizza,13.04,28,0,4
1235,2025-03-14,08:37,Shymkent,Clear,Desserts,23.39,34,0,4
1236,2025-04-08,19:16,Karaganda,Cloudy,Sushi,5.61,20,0,1
1237,2025-04-26,21:50,Atyrau,Rain,Salads,22.19,41,0,1
1238,2025-04-01,15:04,Shymkent,Cloudy,Sushi,15.7,51,1,4
1239,2025-02-06,22:46,Karaganda,Clear,Sushi,9.46,40,0,3
1240,2025-01-18,15:13,Atyrau,Clear,Pizza,5.1,23,0,1
1241,2025-01-23,08:01,Astana,Clear,Desserts,4.79,68,1,1
1242,2025-02-02,09:10,Shymkent,Clear,Burgers,11.18,33,0,2
1243,2025-02-28,09:57,Almaty,Clear,Salads,21.48,43,0,3
1244,2025-03-16,19:51,Shymkent,Clear,Salads,4.02,81,1,2
1245,2025-04-02,21:47,Almaty,Clear,Pizza,6.36,75,1,4
1246,2025-03-10,16:52,Astana,Rain,Sushi,16.62,118,1,4
1247,2025-04-28,08:09,Karaganda,Clear,Salads,10.03,86,1,5
1248,2025-03-18,21:48,Almaty,Snow,Burgers,21.36,43,0,5
1249,2025-02-26,12:51,Karaganda,Cloudy,Sushi,10.22,74,1,1
1250,2025-04-04,18:17,Atyrau,Rain,Salads,14.13,82,1,3
1251,2025-04-25,15:19,Almaty,Rain,Pizza,18.12,106,1,2
1252,2025-02-12,22:26,Almaty,Rain,Burgers,18.15,41,0,2
1253,2025-04-14,09:08,Almaty,Clear,Salads,6.47,81,1,5
1254,2025-04-22,16:27,Shymkent,Clear,Pizza,12.45,87,1,2
1255,2025-01-07,11:40,Almaty,Rain,Sushi,19.84,92,1,5
1256,2025-04-19,20:31,Shymkent,Clear,Salads,5.64,90,1,3
1257,2025-03-18,11:19,Karaganda,Cloudy,Desserts,4.13,87,1,2
1258,2025-02-13,18:14,Karaganda,Clear,Salads,19.62,65,1,3
1259,2025-01-05,10:28,Karaganda,Clear,Desserts,11.21,24,0,4
1260,2025-01-06,08:46,Shymkent,Rain,Pizza,13.78,99,1,1
1261,2025-02-07,20:36,Karaganda,Snow,Desserts,5.63,93,1,5
1262,2025-04-22,19:07,Almaty,Snow,Desserts,19.23,99,1,5
1263,2025-03-24,20:47,Atyrau,Clear,Burgers,20.81,35,0,5
1264,2025-02-13,17:24,Shymkent,Snow,Salads,9.13,116,1,1
1265,2025-02-01,15:27,Almaty,Cloudy,Sushi,4.76,40,0,2
1266,2025-01-15,17:51,Shymkent,Clear,Burgers,10.33,29,0,5
1267,2025-02-21,08:09,Almaty,Clear,Salads,13.78,72,1,4
1268,2025-01-25,10:29,Atyrau,Clear,Sushi,6.52,18,0,3
1269,2025-02-15,22:48,Karaganda,Clear,Salads,7.97,63,1,2
1270,2025-01-13,10:50,Astana,Snow,Burgers,6.64,111,1,1
1271,2025-01-07,11:04,Almaty,Rain,Salads,17.46,28,0,4
1272,2025-01-15,10:49,Atyrau,Cloudy,Salads,5.5,74,1,2
1273,2025-03-11,09:49,Shymkent,Cloudy,Sushi,14.63,15,0,5
1274,2025-02-22,21:36,Shymkent,Clear,Salads,17.04,47,1,4
1275,2025-04-24,15:53,Atyrau,Clear,Desserts,18.55,70,1,1
1276,2025-03-20,20:03,Shymkent,Cloudy,Burgers,16.7,60,1,2
1277,2025-04-17,08:48,Shymkent,Clear,Sushi,7.12,83,1,5
1278,2025-03-04,22:33,Karaganda,Snow,Desserts,22.77,102,1,4
1279,2025-03-18,18:16,Almaty,Clear,Pizza,20.32,25,0,1
1280,2025-02-20,10:29,Karaganda,Rain,Salads,11.82,113,1,1
1281,2025-03-19,13:31,Astana,Clear,Salads,14.51,72,1,5
1282,2025-03-23,13:57,Karaganda,Cloudy,Sushi,19.6,59,1,4
1283,2025-04-15,08:34,Karaganda,Rain,Pizza,8.51,39,0,4
1284,2025-02-16,10:14,Almaty,Clear,Sushi,21.57,58,1,2
1285,2025-04-07,15:56,Astana,Rain,Sushi,18.76,74,1,1
1286,2025-03-17,18:06,Shymkent,Rain,Salads,11.31,120,1,4
1287,2025-04-21,09:55,Astana,Cloudy,Desserts,15.52,37,0,1
1288,2025-01-08,09:05,Atyrau,Clear,Desserts,6.45,52,1,5
1289,2025-04-25,13:05,Atyrau,Snow,Pizza,14.0,51,1,4
1290,2025-02-12,08:53,Karaganda,Clear,Pizza,6.02,57,1,4
1291,2025-02-18,12:54,Karaganda,Cloudy,Pizza,24.34,40,0,5
1292,2025-03-23,19:56,Shymkent,Clear,Pizza,24.72,46,1,2
1293,2025-04-30,12:43,Atyrau,Rain,Sushi,12.98,89,1,2
1294,2025-02-07,20:12,Shymkent,Clear,Sushi,17.8,58,1,4
1295,2025-03-22,10:47,Shymkent,Clear,Sushi,8.75,17,0,1
1296,2025-02-09,19:47,Almaty,Cloudy,Burgers,6.45,32,0,1
1297,2025-03-18,18:28,Atyrau,Cloudy,Desserts,4.22,33,0,4
1298,2025-02-19,09:51,Shymkent,Clear,Pizza,11.6,75,1,3
1299,2025-02-02,09:44,Atyrau,Cloudy,Burgers,7.76,73,1,5
1300,2025-04-01,11:59,Almaty,Clear,Burgers,20.37,82,1,4
1301,2025-01-27,14:12,Almaty,Rain,Pizza,5.22,85,1,2
1302,2025-01-15,14:24,Karaganda,Rain,Pizza,8.98,92,1,2
1303,2025-01-06,13:51,Astana,Clear,Desserts,24.42,23,0,5
1304,2025-01-30,09:38,Atyrau,Clear,Pizza,16.39,53,1,2
1305,2025-01-05,13:17,Shymkent,Rain,Salads,5.32,79,1,2
1306,2025-02-25,20:04,Karaganda,Cloudy,Sushi,16.43,22,0,3
1307,2025-04-04,17:01,Almaty,Rain,Salads,6.12,65,1,1
1308,2025-01-24,18:30,Shymkent,Clear,Burgers,16.85,63,1,5
1309,2025-01-06,12:12,Karaganda,Cloudy,Salads,12.75,27,0,4
1310,2025-04-13,19:35,Shymkent,Snow,Burgers,4.98,55,1,1
1311,2025-01-17,22:21,Shymkent,Clear,Pizza,6.6,26,0,2
1312,2025-04-06,17:26,Astana,Clear,Desserts,15.01,38,0,2
1313,2025-03-26,15:18,Karaganda,Snow,Burgers,20.65,46,1,3
1314,2025-01-14,14:32,Astana,Cloudy,Sushi,17.78,72,1,4
1315,2025-04-09,15:53,Almaty,Clear,Salads,12.59,33,0,1
1316,2025-03-09,20:02,Atyrau,Clear,Burgers,7.22,44,0,5
1317,2025-01-03,19:52,Almaty,Clear,Pizza,4.44,75,1,5
1318,2025-01-01,10:48,Astana,Cloudy,Salads,19.37,40,0,5
1319,2025-04-12,18:32,Almaty,Cloudy,Sushi,13.41,63,1,2
1320,2025-02-07,14:32,Almaty,Clear,Desserts,19.63,49,1,3
1321,2025-04-27,14:33,Astana,Snow,Burgers,15.09,117,1,4
1322,2025-03-26,12:00,Karaganda,Snow,Salads,4.02,91,1,3
1323,2025-03-18,11:53,Almaty,Clear,Sushi,13.58,67,1,4
1324,2025-01-11,17:28,Karaganda,Clear,Sushi,8.54,36,0,1
1325,2025-04-17,21:01,Astana,Rain,Desserts,7.89,44,0,4
1326,2025-02-04,18:52,Astana,Cloudy,Pizza,17.05,43,0,4
1327,2025-02-04,19:16,Almaty,Snow,Sushi,19.64,55,1,3
1328,2025-01-07,10:12,Atyrau,Clear,Burgers,8.49,39,0,5
1329,2025-01-07,17:19,Almaty,Clear,Burgers,5.18,15,0,3
1330,2025-04-19,18:03,Atyrau,Cloudy,Sushi,14.7,26,0,5
1331,2025-04-21,09:10,Almaty,Rain,Pizza,18.84,57,1,4
1332,2025-02-09,09:59,Karaganda,Clear,Burgers,9.52,40,0,1
1333,2025-02-25,15:22,Atyrau,Rain,Desserts,10.03,50,1,2
1334,2025-03-29,12:29,Astana,Rain,Salads,12.73,80,1,1
1335,2025-04-05,12:07,Atyrau,Clear,Salads,20.3,74,1,3
1336,2025-02-23,17:42,Atyrau,Cloudy,Burgers,23.09,64,1,4
1337,2025-02-16,10:51,Astana,Rain,Sushi,10.73,63,1,2
1338,2025-04-26,22:03,Astana,Snow,Pizza,4.43,119,1,5
1339,2025-02-18,19:43,Shymkent,Snow,Desserts,23.85,106,1,3
1340,2025-01-16,16:22,Shymkent,Rain,Salads,23.47,68,1,2
1341,2025-04-11,22:22,Atyrau,Clear,Desserts,5.07,37,0,3
1342,2025-02-04,15:47,Shymkent,Clear,Desserts,13.91,70,1,5
1343,2025-04-07,10:29,Atyrau,Rain,Desserts,17.35,56,1,1
1344,2025-01-23,08:02,Atyrau,Clear,Desserts,14.37,82,1,2
1345,2025-01-07,13:33,Almaty,Snow,Pizza,17.71,116,1,4
1346,2025-03-11,18:52,Shymkent,Clear,Sushi,18.15,90,1,1
1347,2025-04-18,18:29,Almaty,Cloudy,Burgers,5.03,45,0,3
1348,2025-01-13,13:23,Atyrau,Clear,Pizza,9.06,64,1,2
1349,2025-04-09,17:13,Atyrau,Clear,Burgers,15.95,86,1,4
1350,2025-02-20,21:18,Atyrau,Clear,Desserts,22.15,46,1,5
1351,2025-01-22,19:22,Karaganda,Clear,Sushi,18.48,15,0,5
1352,2025-01-09,11:57,Almaty,Clear,Desserts,12.09,47,1,5
1353,2025-05-01,15:49,Karaganda,Rain,Salads,13.78,68,1,5
1354,2025-04-16,13:35,Shymkent,Clear,Sushi,8.22,66,1,2
1355,2025-03-03,19:02,Astana,Clear,Burgers,11.32,70,1,3
1356,2025-01-02,20:53,Shymkent,Clear,Salads,13.51,75,1,5
1357,2025-04-26,16:07,Atyrau,Rain,Desserts,15.37,36,0,1
1358,2025-01-23,17:41,Shymkent,Cloudy,Sushi,5.61,35,0,4
1359,2025-04-28,10:56,Almaty,Clear,Burgers,24.85,71,1,1
1360,2025-03-20,22:32,Shymkent,Clear,Sushi,14.34,47,1,4
1361,2025-04-08,11:35,Atyrau,Snow,Burgers,18.12,115,1,5
1362,2025-03-21,19:21,Karaganda,Cloudy,Burgers,18.07,45,0,1
1363,2025-01-12,11:45,Almaty,Clear,Desserts,17.99,73,1,5
1364,2025-03-16,13:39,Karaganda,Rain,Pizza,14.96,37,0,3
1365,2025-02-04,14:04,Atyrau,Snow,Desserts,7.82,50,1,2
1366,2025-03-27,12:43,Shymkent,Clear,Salads,10.18,20,0,1
1367,2025-01-19,10:04,Almaty,Clear,Pizza,18.72,58,1,4
1368,2025-03-01,21:40,Almaty,Rain,Pizza,22.96,96,1,1
1369,2025-04-04,13:00,Atyrau,Cloudy,Burgers,4.85,24,0,1
1370,2025-04-18,13:47,Astana,Clear,Desserts,21.68,28,0,5
1371,2025-04-14,13:49,Almaty,Clear,Salads,10.69,75,1,4
1372,2025-03-14,15:15,Astana,Clear,Sushi,9.46,58,1,1
1373,2025-01-17,19:39,Astana,Clear,Desserts,14.26,70,1,4
1374,2025-03-20,15:41,Karaganda,Clear,Salads,10.27,68,1,2
1375,2025-04-24,16:50,Almaty,Snow,Pizza,4.92,51,1,4
1376,2025-02-28,10:57,Karaganda,Clear,Pizza,9.49,36,0,4
1377,2025-01-29,16:54,Almaty,Cloudy,Salads,4.69,22,0,5
1378,2025-01-20,12:01,Astana,Clear,Desserts,5.9,56,1,4
1379,2025-03-04,21:07,Astana,Rain,Burgers,23.28,115,1,2
1380,2025-04-06,20:50,Shymkent,Cloudy,Burgers,24.93,71,1,4
1381,2025-02-09,17:51,Karaganda,Clear,Burgers,19.66,72,1,2
1382,2025-01-22,20:59,Almaty,Rain,Salads,17.94,83,1,1
1383,2025-02-19,11:17,Atyrau,Snow,Desserts,4.2,86,1,4
1384,2025-03-02,20:11,Shymkent,Clear,Desserts,23.67,51,1,1
1385,2025-02-24,10:50,Karaganda,Rain,Pizza,15.54,79,1,5
1386,2025-02-20,22:55,Atyrau,Snow,Sushi,13.04,93,1,3
1387,2025-01-10,21:22,Almaty,Clear,Salads,12.67,75,1,1
1388,2025-04-18,16:25,Astana,Clear,Sushi,12.1,64,1,4
1389,2025-03-24,18:28,Karaganda,Clear,Desserts,8.82,26,0,3
1390,2025-02-28,17:04,Shymkent,Clear,Sushi,19.23,40,0,5
1391,2025-04-30,14:32,Atyrau,Cloudy,Burgers,23.26,82,1,1
1392,2025-02-25,10:53,Karaganda,Clear,Burgers,24.44,77,1,3
1393,2025-01-16,12:17,Astana,Clear,Pizza,22.41,47,1,1
1394,2025-01-16,14:30,Almaty,Clear,Pizza,18.56,21,0,3
1395,2025-04-28,08:24,Karaganda,Rain,Burgers,20.05,79,1,4
1396,2025-04-19,09:59,Shymkent,Snow,Burgers,19.14,108,1,4
1397,2025-03-03,22:29,Karaganda,Rain,Burgers,19.34,26,0,5
1398,2025-02-11,18:31,Shymkent,Snow,Sushi,24.53,55,1,5
1399,2025-01-16,14:46,Astana,Clear,Desserts,4.87,68,1,3
1400,2025-04-21,08:59,Astana,Rain,Desserts,8.58,40,0,4
1401,2025-02-11,16:41,Atyrau,Clear,Pizza,17.92,41,0,2
1402,2025-02-15,11:37,Atyrau,Clear,Desserts,4.14,34,0,4
1403,2025-04-27,16:07,Karaganda,Cloudy,Desserts,10.57,34,0,1
1404,2025-01-04,13:26,Karaganda,Cloudy,Salads,24.47,89,1,2
1405,2025-03-18,15:32,Almaty,Cloudy,Sushi,15.03,56,1,1
1406,2025-04-30,19:32,Astana,Rain,Sushi,23.23,105,1,5
1407,2025-04-19,15:30,Almaty,Cloudy,Burgers,7.39,90,1,2
1408,2025-01-30,22:15,Karaganda,Rain,Pizza,16.82,62,1,2
1409,2025-02-21,22:17,Karaganda,Rain,Salads,11.86,119,1,4
1410,2025-04-23,22:18,Astana,Snow,Burgers,6.89,45,0,2
1411,2025-03-17,17:38,Astana,Rain,Sushi,10.24,105,1,2
1412,2025-01-05,21:32,Karaganda,Rain,Sushi,19.44,73,1,5
1413,2025-03-21,16:53,Astana,Clear,Sushi,5.59,84,1,4
1414,2025-03-05,22:26,Karaganda,Rain,Pizza,24.49,35,0,4
1415,2025-02-04,21:19,Shymkent,Clear,Burgers,23.05,49,1,4
1416,2025-01-23,16:25,Shymkent,Clear,Desserts,8.57,25,0,2
1417,2025-03-27,21:24,Atyrau,Cloudy,Desserts,4.29,59,1,4
1418,2025-03-19,19:17,Atyrau,Rain,Sushi,23.38,102,1,2
1419,2025-04-07,22:03,Atyrau,Clear,Desserts,16.8,80,1,3
1420,2025-04-26,13:47,Atyrau,Rain,Burgers,18.11,30,0,1
1421,2025-03-11,08:03,Astana,Cloudy,Salads,10.26,15,0,5
1422,2025-01-08,22:07,Almaty,Clear,Sushi,18.56,81,1,2
1423,2025-03-16,08:53,Karaganda,Snow,Pizza,16.38,103,1,2
1424,2025-03-28,17:05,Almaty,Cloudy,Pizza,8.7,27,0,3
1425,2025-01-01,19:01,Karaganda,Clear,Pizza,5.32,34,0,2
1426,2025-01-22,13:51,Atyrau,Clear,Salads,13.15,42,0,4
1427,2025-03-06,17:58,Shymkent,Rain,Desserts,15.32,82,1,3
1428,2025-03-31,10:20,Karaganda,Cloudy,Desserts,23.69,67,1,1
1429,2025-04-21,19:46,Almaty,Snow,Salads,12.71,47,1,5
1430,2025-03-09,15:40,Astana,Clear,Pizza,17.51,82,1,2
1431,2025-03-26,20:37,Astana,Clear,Sushi,8.23,23,0,2
1432,2025-01-06,21:16,Karaganda,Snow,Desserts,10.92,87,1,1
1433,2025-03-01,16:41,Karaganda,Snow,Pizza,17.45,88,1,1
1434,2025-01-13,08:59,Atyrau,Rain,Sushi,23.28,40,0,5
1435,2025-03-01,21:15,Astana,Clear,Desserts,19.07,30,0,5
1436,2025-02-05,21:48,Karaganda,Clear,Salads,20.64,29,0,3
1437,2025-02-10,22:40,Karaganda,Rain,Burgers,9.77,35,0,2
1438,2025-01-01,19:01,Astana,Clear,Desserts,8.91,89,1,3
1439,2025-04-30,12:42,Atyrau,Cloudy,Pizza,19.87,90,1,1
1440,2025-01-21,18:04,Almaty,Clear,Pizza,10.04,23,0,1
1441,2025-04-19,12:41,Astana,Clear,Burgers,16.85,80,1,3
1442,2025-01-14,16:07,Almaty,Rain,Salads,20.27,74,1,1
1443,2025-03-11,14:27,Almaty,Clear,Desserts,6.39,64,1,1
1444,2025-02-08,21:48,Karaganda,Clear,Pizza,4.0,33,0,4
1445,2025-03-17,12:20,Karaganda,Clear,Pizza,12.98,71,1,5
1446,2025-03-04,20:33,Atyrau,Clear,Burgers,9.38,25,0,2
1447,2025-02-01,11:24,Atyrau,Cloudy,Desserts,15.64,22,0,5
1448,2025-04-04,10:09,Shymkent,Cloudy,Salads,16.61,75,1,1
1449,2025-02-11,13:46,Almaty,Rain,Desserts,16.95,116,1,1
1450,2025-03-01,22:18,Shymkent,Cloudy,Salads,4.82,30,0,5
1451,2025-04-25,08:26,Atyrau,Snow,Salads,22.22,71,1,2
1452,2025-01-20,13:56,Almaty,Snow,Pizza,14.32,95,1,5
1453,2025-04-24,10:53,Shymkent,Clear,Salads,19.72,72,1,5
1454,2025-02-01,08:48,Karaganda,Rain,Burgers,23.76,41,0,5
1455,2025-01-05,21:48,Karaganda,Snow,Burgers,20.84,69,1,5
1456,2025-03-22,16:51,Shymkent,Clear,Desserts,22.47,60,1,5
1457,2025-03-13,17:29,Atyrau,Clear,Burgers,9.43,47,1,4
1458,2025-04-15,14:12,Almaty,Rain,Salads,8.3,44,0,5
1459,2025-02-27,14:43,Almaty,Clear,Pizza,7.08,20,0,2
1460,2025-02-08,18:27,Atyrau,Rain,Pizza,18.67,26,0,4
1461,2025-01-01,20:19,Astana,Clear,Salads,20.72,42,0,5
1462,2025-02-04,11:36,Astana,Clear,Desserts,4.92,61,1,3
1463,2025-01-15,14:58,Karaganda,Snow,Sushi,19.74,61,1,4
1464,2025-01-14,10:26,Atyrau,Snow,Pizza,7.01,70,1,4
1465,2025-03-30,15:00,Karaganda,Clear,Sushi,13.71,15,0,2
1466,2025-01-20,17:00,Atyrau,Clear,Desserts,22.12,34,0,3
1467,2025-03-25,13:19,Karaganda,Clear,Pizza,22.56,90,1,2
1468,2025-04-07,17:55,Almaty,Cloudy,Burgers,19.43,37,0,2
1469,2025-03-20,21:51,Almaty,Rain,Desserts,17.96,57,1,2
1470,2025-02-12,14:45,Atyrau,Clear,Desserts,19.32,66,1,4
